@relation merged_customer_data

@attribute CustomerID numeric
@attribute Date date "dd/MM/yy"
@attribute Product {'τροπικά φρούτα','προϊόν αρτοποιίας μακράς διαρκείας',κρέας,ζάχαρη,ρολά/ψωμάκια,'ημιψημένο ψωμί','γάλα μη αποβουτυρωμένο',εσπεριδοειδή,καραμέλα,χαρτοπετσέτες,βούτυρο,'γυναικεία είδη υγιεινής',γλάστρες,'άλλα λαχανικά','ριζώδη λαχανικά','τσάντες αγορών',σοκολάτα,καφές,'προιόντα υγιεινής','φρούτα με κουκούτσι',λουκάνικο,'λουκάνικο φρανκφούρτης',χοιρινό,'λευκό κρασί','χυμός φρούτων/λαχανικών',αλεύρι,σόδα,κρεμμύδια,'ντόπια αυγά','μεμβράνη/σακούλες φαγητού',ζαμπόν,'άσπρο ψωμί','κονσερβοποιημένη μπύρα','εμφιαλωμένη μπύρα',υγρό,γιαούρτι,'κρέας για μπέργκερ','λαχανικά τουρσί','αλμυρό σνακ',εφημερίδες,ζυμαρικά,ξινόγαλο,'σοκολάτα υγείας','μαύρο ψωμί',κοτόπουλο,'εμφιαλωμένο νερό',μούρα,'μεταποιημένο τυρί',επιδόρπιο,ξύδι,'φροντίδα δέρματος',τσίχλα,σαντιγί,αφαλατωτής,ζύμη,'ποτά ντελικατέσεν','βοδινό κρέας','κόκκινο/ροζέ κρασί','τυρί κρέμα','κατεψυγμένα λαχανικά',μουστάρδα,'σοκολάτα ντελικατέσεν','λικέρ (ορεκτικό)',βάφλες,'φέτες τυριού',καθαριστικό,ποτά,λάδι,μαργαρίνη,'εποχιακά προϊόντα',τυρόγαλο,'γάλα μακράς διάρκειας','μαλακό τυρί',μαλακτικό,'συσκευασμένα φρούτα/λαχανικά',ψάρι,'κατεψυγμένα γεύματα',διαβρωτικό/καθαριστικό,'κονσερβοποιημένα λαχανικά','αφρώδες κρασί',φωτογραφία/ταινία,γατοτροφή,σούπες,γαλοπούλα,σάλτσες,'σκληρό τυρί','μπέικιν πάουντερ','διάφορα ποτά',βότανα,'μπάρα δημητριακών',σιρόπι,'τυρί για άλειμμα',μπαχαρικά,'κονσερβοποιημένο ψάρι',ρύζι,'λίπος ντελικατέσεν','πετσέτες κουζίνας','τυρί ντελικατέσεν',πιάτα,'καθαριστικό πιάτων',παγωτό,'συμπυκνωμένο γάλα',σταφύλια,'κρέας για άλειμμα',συκώτι,'κατεψυγμένα ψάρια','παγωμένο επιδόρπιο','έτοιμα προϊόντα διατροφής','προϊόντα σνακ',δημητριακά,'οδοντιατρική φροντίδα',μαγιονέζα,τσάι,παξιμάδι,'κατεψυγμένα προϊόντα πατάτας','προϊόντα σε ρολό',απορρυπαντικό,αλάτι,'ποπ κορν',ρούχα,'λαχανικά ντελικατέσεν','λουλούδια (σπόροι)','ποτά κακάου','γλυκά για άλειμμα','ξηροί καρποί',μεζέδες,'κατεψυγμένα φρούτα','φρούτα σε κονσέρβα','καθαριστικό μπάνιου','προϊόντα οικιακής χρήσης','πουτίγκα σε σκόνη',κεριά,'σάλτσα σαλάτας','ανδρικά καλλυντικά',σνακ,μέλι,κέτσαπ,'έτοιμες σούπες',κονιάκ,'στιγμιαίος καφές','βιολογικό λουκάνικο',σκυλοτροφή,'μαγειρικά σκεύη',σαπούνι,ρούμι,'λίπασμα για λουλούδια','φροντίδα κατοικίδιου','σπρέι μαλλιών',μαρμελάδα,'τεχνητή γλυκαντική ουσία',λικέρ,ουίσκι,λάμπες,κρέμα,'κρασί prosecco','κατεψυγμένο κοτόπουλο',οινόπνευμα,'σοκολάτα κουβερτούρα','προϊόντα πατάτας',τσάντες,'βιολογικά προϊόντα','αφαίρεση μακιγιάζ','καλλυντικά για μωρά','καθαριστικό τουαλέτας',κουζινικά,'προϊόντα συντήρησης'}
@attribute Age numeric

@data
17801,03/02/22,ρολά/ψωμάκια,37
17801,18/08/23,μαργαρίνη,37
17801,04/11/23,ρούμι,37
17801,11/11/23,'χυμός φρούτων/λαχανικών',37
17801,03/02/22,'ποτά ντελικατέσεν',37
37632,29/11/23,'ντόπια αυγά',43
37632,09/10/23,χοιρινό,43
37632,13/06/23,'κρέας για μπέργκερ',43
37632,28/07/23,χοιρινό,43
37632,20/10/23,ποτά,43
37632,07/08/23,ζύμη,43
37632,28/07/23,'μαλακό τυρί',43
37632,20/10/23,'κρέας για μπέργκερ',43
37632,03/12/22,σαντιγί,43
37632,04/11/22,'βοδινό κρέας',43
37632,29/11/23,'κατεψυγμένα ψάρια',43
37632,09/10/23,'σκληρό τυρί',43
37632,13/06/23,'ριζώδη λαχανικά',43
37632,28/07/23,ρολά/ψωμάκια,43
37632,20/10/23,'άλλα λαχανικά',43
37632,07/08/23,τσίχλα,43
37632,28/07/23,ξινόγαλο,43
37632,20/10/23,'κονσερβοποιημένη μπύρα',43
37632,03/12/22,λάδι,43
37632,04/11/22,'σοκολάτα ντελικατέσεν',43
37632,13/11/22,'άλλα λαχανικά',43
37632,28/07/23,βούτυρο,43
37632,13/11/22,χαρτοπετσέτες,43
22806,10/05/23,'γάλα μη αποβουτυρωμένο',55
22806,10/05/23,κρέας,55
22806,05/11/22,'βοδινό κρέας',55
22806,10/05/23,γιαούρτι,55
22806,10/05/23,γιαούρτι,55
22806,05/11/22,'μπέικιν πάουντερ',55
22806,10/05/23,γιαούρτι,55
27699,27/06/23,ρολά/ψωμάκια,66
27699,18/01/23,'κονσερβοποιημένη μπύρα',66
27699,17/11/22,'τροπικά φρούτα',66
27699,27/06/23,'ριζώδη λαχανικά',66
27699,18/01/23,σόδα,66
27699,17/11/22,'συσκευασμένα φρούτα/λαχανικά',66
14938,28/09/23,'γάλα μη αποβουτυρωμένο',31
14938,04/11/23,ρούχα,31
14938,14/08/22,βούτυρο,31
14938,28/09/23,'μαλακό τυρί',31
14938,04/11/23,υγρό,31
14938,14/08/22,'τσάντες αγορών',31
27692,28/09/23,τυρόγαλο,53
27692,22/09/23,'κρέας για μπέργκερ',53
27692,11/09/22,'κατεψυγμένα γεύματα',53
27692,28/09/23,'τροπικά φρούτα',53
27692,22/09/23,'μαλακό τυρί',53
27692,11/09/22,'γάλα μη αποβουτυρωμένο',53
30261,29/11/23,'εμφιαλωμένο νερό',26
30261,23/07/22,ζάχαρη,26
30261,13/11/22,φωτογραφία/ταινία,26
30261,08/03/22,επιδόρπιο,26
30261,29/11/23,'κατεψυγμένα λαχανικά',26
30261,23/07/22,'χυμός φρούτων/λαχανικών',26
30261,13/11/22,σόδα,26
30261,08/03/22,'κατεψυγμένα γεύματα',26
30261,23/09/22,ρολά/ψωμάκια,26
30261,23/09/22,'εποχιακά προϊόντα',26
19999,30/01/23,'βοδινό κρέας',37
19999,29/09/23,'τροπικά φρούτα',37
19999,30/01/23,κρέας,37
19999,29/09/23,ξινόγαλο,37
24241,17/10/23,'λουκάνικο φρανκφούρτης',44
24241,10/09/23,εσπεριδοειδή,44
24241,05/12/23,ρολά/ψωμάκια,44
24241,21/10/23,βότανα,44
24241,10/09/23,'βοδινό κρέας',44
24241,10/09/23,εσπεριδοειδή,44
24241,21/10/23,λουκάνικο,44
24241,03/08/22,'λευκό κρασί',44
24241,22/08/22,τσάι,44
24241,13/10/22,τυρόγαλο,44
24241,17/10/23,εσπεριδοειδή,44
24241,10/09/23,σαντιγί,44
24241,05/12/23,'άλλα λαχανικά',44
24241,21/10/23,καραμέλα,44
24241,10/09/23,πιάτα,44
24241,10/09/23,'εμφιαλωμένη μπύρα',44
24241,21/10/23,'γάλα μη αποβουτυρωμένο',44
24241,03/08/22,'γάλα μακράς διάρκειας',44
24241,22/08/22,'φρούτα με κουκούτσι',44
24241,13/10/22,'ημιψημένο ψωμί',44
24241,13/10/22,'γάλα μη αποβουτυρωμένο',44
24241,17/10/22,'ντόπια αυγά',44
24241,31/03/22,ρολά/ψωμάκια,44
24241,07/04/22,σοκολάτα,44
24241,10/09/23,'γάλα μη αποβουτυρωμένο',44
24241,17/10/22,'προϊόντα πατάτας',44
24241,31/03/22,'προιόντα υγιεινής',44
24241,07/04/22,σοκολάτα,44
26159,17/06/23,κοτόπουλο,29
26159,22/08/23,'λουκάνικο φρανκφούρτης',29
26159,27/06/22,ρολά/ψωμάκια,29
26159,19/03/22,ρολά/ψωμάκια,29
26159,17/06/23,'εμφιαλωμένη μπύρα',29
26159,22/08/23,ζύμη,29
26159,27/06/22,'εμφιαλωμένο νερό',29
26159,19/03/22,μαργαρίνη,29
21245,25/01/23,λουκάνικο,41
21245,25/01/23,σόδα,41
16996,13/03/23,χοιρινό,22
16996,07/03/23,'κατεψυγμένα λαχανικά',22
16996,23/06/23,ρολά/ψωμάκια,22
16996,23/06/23,'τροπικά φρούτα',22
16996,04/11/22,λουκάνικο,22
16996,06/01/22,ξύδι,22
16996,13/03/23,'γάλα μη αποβουτυρωμένο',22
16996,07/03/23,επιδόρπιο,22
16996,23/06/23,σόδα,22
16996,23/06/23,επιδόρπιο,22
16996,04/11/22,'τυρί για άλειμμα',22
16996,06/01/22,εφημερίδες,22
16996,06/01/22,'μαύρο ψωμί',22
16590,20/07/23,γιαούρτι,68
16590,07/11/23,εσπεριδοειδή,68
16590,05/03/23,'άλλα λαχανικά',68
16590,13/10/22,σαντιγί,68
16590,20/07/23,'ντόπια αυγά',68
16590,07/11/23,'εμφιαλωμένο νερό',68
16590,05/03/23,'γάλα μη αποβουτυρωμένο',68
16590,13/10/22,ρολά/ψωμάκια,68
16590,07/11/23,'ποτά ντελικατέσεν',68
25802,05/07/23,'γάλα μη αποβουτυρωμένο',66
25802,30/08/23,ρολά/ψωμάκια,66
25802,02/02/23,ζαμπόν,66
25802,07/04/22,'ριζώδη λαχανικά',66
25802,24/09/22,γιαούρτι,66
25802,17/09/22,'γάλα μη αποβουτυρωμένο',66
25802,05/07/23,βούτυρο,66
25802,30/08/23,τυρόγαλο,66
25802,02/02/23,'λαχανικά τουρσί',66
25802,07/04/22,σκυλοτροφή,66
25802,24/09/22,ζύμη,66
25802,17/09/22,'εμφιαλωμένη μπύρα',66
25410,09/10/23,'βοδινό κρέας',55
25410,07/09/23,'λουκάνικο φρανκφούρτης',55
25410,04/11/23,τσάντες,55
25410,09/03/23,συκώτι,55
25410,05/02/23,εσπεριδοειδή,55
25410,09/10/23,'τροπικά φρούτα',55
25410,07/09/23,'ντόπια αυγά',55
25410,04/11/23,'άλλα λαχανικά',55
25410,09/03/23,ρολά/ψωμάκια,55
25410,05/02/23,'φρούτα με κουκούτσι',55
27762,15/09/23,λουκάνικο,22
27762,14/09/23,σαντιγί,22
27762,29/04/22,'άλλα λαχανικά',22
27762,14/10/22,'χυμός φρούτων/λαχανικών',22
27762,15/09/23,'κόκκινο/ροζέ κρασί',22
27762,14/09/23,'ριζώδη λαχανικά',22
27762,29/04/22,'κατεψυγμένα λαχανικά',22
27762,14/10/22,μούρα,22
27762,14/09/23,'μπέικιν πάουντερ',22
37737,17/06/23,ζύμη,48
37737,23/11/23,χοιρινό,48
37737,17/06/23,χοιρινό,48
37737,23/11/23,'άλλα λαχανικά',48
31234,09/11/23,'ριζώδη λαχανικά',47
31234,19/04/23,ρολά/ψωμάκια,47
31234,01/04/23,'γάλα μη αποβουτυρωμένο',47
31234,26/04/23,εφημερίδες,47
31234,05/04/22,ζύμη,47
31234,16/10/22,'εμφιαλωμένο νερό',47
31234,04/05/22,'μαύρο ψωμί',47
31234,09/11/23,'άλλα λαχανικά',47
31234,19/04/23,ρολά/ψωμάκια,47
31234,01/04/23,σοκολάτα,47
31234,26/04/23,'αλμυρό σνακ',47
31234,05/04/22,'μαύρο ψωμί',47
31234,16/10/22,'άλλα λαχανικά',47
31234,04/05/22,'ντόπια αυγά',47
31234,26/04/23,ζύμη,47
31234,05/04/22,ουίσκι,47
21469,11/02/23,'γάλα μη αποβουτυρωμένο',71
21469,20/06/23,ζαμπόν,71
21469,09/07/23,κοτόπουλο,71
21469,10/08/23,λουκάνικο,71
21469,24/04/23,ρολά/ψωμάκια,71
21469,11/02/23,'σοκολάτα υγείας',71
21469,20/06/23,εσπεριδοειδή,71
21469,09/07/23,'μαύρο ψωμί',71
21469,10/08/23,σόδα,71
21469,24/04/23,'κατεψυγμένα γεύματα',71
21469,09/07/23,σόδα,71
39907,30/10/23,ρολά/ψωμάκια,30
39907,25/06/22,'φρούτα με κουκούτσι',30
39907,15/01/22,'φρούτα με κουκούτσι',30
39907,07/02/22,εφημερίδες,30
39907,30/10/23,χοιρινό,30
39907,25/06/22,κρεμμύδια,30
39907,15/01/22,'γάλα μη αποβουτυρωμένο',30
39907,07/02/22,'διάφορα ποτά',30
39907,08/07/22,ζύμη,30
39907,28/03/22,ρολά/ψωμάκια,30
39907,25/06/22,γιαούρτι,30
39907,08/07/22,εφημερίδες,30
39907,28/03/22,διαβρωτικό/καθαριστικό,30
17997,29/05/23,'προϊόντα οικιακής χρήσης',62
17997,15/12/23,κρεμμύδια,62
17997,27/08/23,κοτόπουλο,62
17997,16/02/22,'μαύρο ψωμί',62
17997,30/05/22,'διάφορα ποτά',62
17997,29/05/22,'ριζώδη λαχανικά',62
17997,29/05/23,'γάλα μη αποβουτυρωμένο',62
17997,15/12/23,ρολά/ψωμάκια,62
17997,27/08/23,χαρτοπετσέτες,62
17997,16/02/22,'τσάντες αγορών',62
17997,30/05/22,'άσπρο ψωμί',62
17997,29/05/22,εφημερίδες,62
17997,27/08/23,σόδα,62
17997,16/02/22,σόδα,62
34699,17/11/23,γιαούρτι,61
34699,28/04/23,'κρέας για μπέργκερ',61
34699,27/09/22,λουκάνικο,61
34699,28/02/22,γιαούρτι,61
34699,30/10/22,'ποτά ντελικατέσεν',61
34699,23/11/22,σόδα,61
34699,17/11/23,γιαούρτι,61
34699,28/04/23,'γάλα μη αποβουτυρωμένο',61
34699,27/09/22,'κατεψυγμένα λαχανικά',61
34699,28/02/22,σαντιγί,61
34699,30/10/22,'εμφιαλωμένο νερό',61
34699,23/11/22,χαρτοπετσέτες,61
34699,21/02/22,εφημερίδες,61
34699,28/02/22,'προϊόν αρτοποιίας μακράς διαρκείας',61
34699,28/02/22,'σκληρό τυρί',61
34699,21/02/22,εφημερίδες,61
34699,30/10/22,'οδοντιατρική φροντίδα',61
18627,13/07/23,'τροπικά φρούτα',65
18627,27/08/23,τσίχλα,65
18627,12/07/22,'γάλα μη αποβουτυρωμένο',65
18627,28/08/22,'τροπικά φρούτα',65
18627,13/11/22,'κονσερβοποιημένη μπύρα',65
18627,13/07/23,'γάλα μη αποβουτυρωμένο',65
18627,27/08/23,ζύμη,65
18627,12/07/22,σόδα,65
18627,28/08/22,'γάλα μη αποβουτυρωμένο',65
18627,13/11/22,εφημερίδες,65
18627,13/10/22,βούτυρο,65
18627,12/07/22,σόδα,65
18627,27/08/23,ζύμη,65
18627,13/10/22,επιδόρπιο,65
16639,19/10/23,'τροπικά φρούτα',71
16639,26/02/23,κρεμμύδια,71
16639,28/11/23,'λουκάνικο φρανκφούρτης',71
16639,11/05/23,λουκάνικο,71
16639,26/02/23,'λουκάνικο φρανκφούρτης',71
16639,18/05/22,βούτυρο,71
16639,19/01/22,'γάλα μη αποβουτυρωμένο',71
16639,19/10/23,'γάλα μη αποβουτυρωμένο',71
16639,26/02/23,'τυρί κρέμα',71
16639,28/11/23,'γάλα μακράς διάρκειας',71
16639,11/05/23,'βοδινό κρέας',71
16639,26/02/23,λάδι,71
16639,18/05/22,καφές,71
16639,19/01/22,γιαούρτι,71
16639,11/05/23,σαντιγί,71
16639,28/11/23,'φέτες τυριού',71
16639,19/01/22,'τσάντες αγορών',71
34279,27/10/23,τυρόγαλο,72
34279,04/03/23,εσπεριδοειδή,72
34279,04/11/23,σόδα,72
34279,27/10/23,'μαύρο ψωμί',72
34279,04/03/23,ρολά/ψωμάκια,72
34279,04/11/23,ρολά/ψωμάκια,72
29617,13/09/23,'βοδινό κρέας',51
29617,31/07/23,πιάτα,51
29617,08/08/22,'γάλα μη αποβουτυρωμένο',51
29617,13/09/23,χοιρινό,51
29617,31/07/23,επιδόρπιο,51
29617,08/08/22,'κόκκινο/ροζέ κρασί',51
26600,23/02/23,'γάλα μη αποβουτυρωμένο',50
26600,02/12/23,ζύμη,50
26600,12/03/23,κρέας,50
26600,15/04/22,'γάλα μη αποβουτυρωμένο',50
26600,25/10/22,επιδόρπιο,50
26600,23/02/23,'τροπικά φρούτα',50
26600,02/12/23,'γάλα μη αποβουτυρωμένο',50
26600,12/03/23,'τροπικά φρούτα',50
26600,15/04/22,ζύμη,50
26600,25/10/22,'γάλα μη αποβουτυρωμένο',50
26600,25/10/22,'γάλα μη αποβουτυρωμένο',50
26600,25/10/22,'ντόπια αυγά',50
17136,30/12/23,'άλλα λαχανικά',46
17136,13/05/23,σοκολάτα,46
17136,04/11/23,κοτόπουλο,46
17136,04/11/23,γιαούρτι,46
17136,09/04/22,μαργαρίνη,46
17136,09/07/22,ξινόγαλο,46
17136,28/05/22,εσπεριδοειδή,46
17136,04/11/23,'γάλα μακράς διάρκειας',46
17136,30/12/23,'λικέρ (ορεκτικό)',46
17136,13/05/23,υγρό,46
17136,04/11/23,'ριζώδη λαχανικά',46
17136,04/11/23,γιαούρτι,46
17136,09/04/22,'εμφιαλωμένο νερό',46
17136,09/07/22,γιαούρτι,46
17136,28/05/22,'ντόπια αυγά',46
17136,04/11/23,'σκληρό τυρί',46
17136,04/11/23,'ημιψημένο ψωμί',46
17136,04/11/23,'κατεψυγμένα προϊόντα πατάτας',46
23121,11/05/23,ρολά/ψωμάκια,77
23121,08/09/23,κοτόπουλο,77
23121,21/06/23,'γάλα μη αποβουτυρωμένο',77
23121,21/06/23,'ριζώδη λαχανικά',77
23121,23/07/22,'φρούτα με κουκούτσι',77
23121,21/06/23,ρολά/ψωμάκια,77
23121,11/05/23,'άσπρο ψωμί',77
23121,08/09/23,καφές,77
23121,21/06/23,γιαούρτι,77
23121,21/06/23,κρεμμύδια,77
23121,23/07/22,'εμφιαλωμένο νερό',77
23121,21/06/23,καφές,77
23121,21/06/23,χαρτοπετσέτες,77
23121,21/06/23,'γάλα μακράς διάρκειας',77
23121,23/07/22,'εμφιαλωμένο νερό',77
28161,26/10/23,'λουκάνικο φρανκφούρτης',78
28161,04/09/23,'εμφιαλωμένη μπύρα',78
28161,12/08/23,κοτόπουλο,78
28161,19/04/23,'κρέας για μπέργκερ',78
28161,10/08/22,'ριζώδη λαχανικά',78
28161,22/01/22,εσπεριδοειδή,78
28161,27/10/22,ρολά/ψωμάκια,78
28161,26/10/23,'κονσερβοποιημένη μπύρα',78
28161,04/09/23,'γάλα μη αποβουτυρωμένο',78
28161,12/08/23,μαργαρίνη,78
28161,19/04/23,αλάτι,78
28161,10/08/22,γιαούρτι,78
28161,22/01/22,'άλλα λαχανικά',78
28161,27/10/22,'λευκό κρασί',78
39753,02/10/23,'εμφιαλωμένο νερό',55
39753,10/07/23,καφές,55
39753,10/07/23,'άλλα λαχανικά',55
39753,03/09/22,επιδόρπιο,55
39753,02/10/23,'γάλα μακράς διάρκειας',55
39753,10/07/23,μαργαρίνη,55
39753,10/07/23,'ντόπια αυγά',55
39753,03/09/22,'γάλα μη αποβουτυρωμένο',55
39753,10/10/22,ρολά/ψωμάκια,55
39753,10/10/22,σκυλοτροφή,55
14077,23/10/23,'λουκάνικο φρανκφούρτης',73
14077,23/06/22,ζαμπόν,73
14077,23/10/23,'κονσερβοποιημένη μπύρα',73
14077,23/06/22,'άλλα λαχανικά',73
35945,09/07/23,ρολά/ψωμάκια,21
35945,07/11/23,'μαύρο ψωμί',21
35945,27/07/22,'άλλα λαχανικά',21
35945,06/11/22,ρολά/ψωμάκια,21
35945,03/02/22,'λουλούδια (σπόροι)',21
35945,09/07/23,'άλλα λαχανικά',21
35945,07/11/23,σαντιγί,21
35945,27/07/22,'γάλα μη αποβουτυρωμένο',21
35945,06/11/22,εφημερίδες,21
35945,03/02/22,'λουλούδια (σπόροι)',21
40271,13/09/23,'γάλα μη αποβουτυρωμένο',41
40271,12/02/23,'ριζώδη λαχανικά',41
40271,26/08/22,σταφύλια,41
40271,18/01/22,'λαχανικά τουρσί',41
40271,01/12/22,'φρούτα με κουκούτσι',41
40271,08/01/22,'άσπρο ψωμί',41
40271,13/09/23,'γάλα μη αποβουτυρωμένο',41
40271,12/02/23,σόδα,41
40271,26/08/22,'προϊόν αρτοποιίας μακράς διαρκείας',41
40271,18/01/22,γιαούρτι,41
40271,01/12/22,'εμφιαλωμένη μπύρα',41
40271,08/01/22,'γάλα μη αποβουτυρωμένο',41
40271,01/12/22,'άλλα λαχανικά',41
40271,12/02/23,καφές,41
40271,08/01/22,'προιόντα υγιεινής',41
38661,25/10/23,κοτόπουλο,63
38661,09/10/23,'βοδινό κρέας',63
38661,02/12/23,'βοδινό κρέας',63
38661,22/04/22,'άλλα λαχανικά',63
38661,29/08/22,εσπεριδοειδή,63
38661,25/10/23,γιαούρτι,63
38661,09/10/23,'τροπικά φρούτα',63
38661,02/12/23,εφημερίδες,63
38661,22/04/22,'εμφιαλωμένη μπύρα',63
38661,29/08/22,'γάλα μη αποβουτυρωμένο',63
25830,03/02/23,'τροπικά φρούτα',54
25830,08/02/22,'ριζώδη λαχανικά',54
25830,04/06/22,'κατεψυγμένα γεύματα',54
25830,13/10/22,σόδα,54
25830,11/03/22,ρολά/ψωμάκια,54
25830,03/02/23,'μαύρο ψωμί',54
25830,08/02/22,'φέτες τυριού',54
25830,04/06/22,'οδοντιατρική φροντίδα',54
25830,13/10/22,'εμφιαλωμένο νερό',54
25830,11/03/22,'γυναικεία είδη υγιεινής',54
25830,08/02/22,'τσάντες αγορών',54
25830,08/02/22,'φέτες τυριού',54
39263,11/10/23,λουκάνικο,49
39263,31/08/23,'γάλα μη αποβουτυρωμένο',49
39263,28/01/22,μουστάρδα,49
39263,11/10/23,'γάλα μη αποβουτυρωμένο',49
39263,31/08/23,'ριζώδη λαχανικά',49
39263,28/01/22,'γάλα μη αποβουτυρωμένο',49
39263,31/08/23,εφημερίδες,49
38535,27/07/23,'λουκάνικο φρανκφούρτης',69
38535,10/03/23,'κονσερβοποιημένη μπύρα',69
38535,30/08/23,σαντιγί,69
38535,16/09/22,'τροπικά φρούτα',69
38535,31/10/22,'διάφορα ποτά',69
38535,27/07/23,ζύμη,69
38535,10/03/23,βούτυρο,69
38535,30/08/23,ζύμη,69
38535,16/09/22,'τσάντες αγορών',69
38535,31/10/22,'κόκκινο/ροζέ κρασί',69
38535,30/08/23,χαρτοπετσέτες,69
38535,13/04/22,'άσπρο ψωμί',69
38535,13/04/22,'σκληρό τυρί',69
23170,30/08/23,'γάλα μακράς διάρκειας',63
23170,22/05/22,'γάλα μακράς διάρκειας',63
23170,07/09/22,κρέας,63
23170,30/08/23,'κατεψυγμένα ψάρια',63
23170,22/05/22,'άλλα λαχανικά',63
23170,07/09/22,'ξηροί καρποί',63
30667,14/11/23,ρολά/ψωμάκια,62
30667,12/10/23,'βοδινό κρέας',62
30667,12/10/23,'αφρώδες κρασί',62
30667,11/11/22,εσπεριδοειδή,62
30667,02/03/22,ρολά/ψωμάκια,62
30667,14/11/23,'φρούτα με κουκούτσι',62
30667,12/10/23,ξινόγαλο,62
30667,12/10/23,'διάφορα ποτά',62
30667,11/11/22,'ριζώδη λαχανικά',62
30667,02/03/22,κονιάκ,62
30667,16/11/22,'κονσερβοποιημένο ψάρι',62
30667,12/10/23,ζύμη,62
30667,16/11/22,'χυμός φρούτων/λαχανικών',62
28203,27/09/23,'κονσερβοποιημένη μπύρα',46
28203,14/02/23,'γάλα μη αποβουτυρωμένο',46
28203,04/11/23,γαλοπούλα,46
28203,04/11/23,'ριζώδη λαχανικά',46
28203,03/10/22,γιαούρτι,46
28203,22/11/22,σαντιγί,46
28203,02/10/22,'γάλα μη αποβουτυρωμένο',46
28203,19/03/22,'μεταποιημένο τυρί',46
28203,23/01/22,'άλλα λαχανικά',46
28203,27/09/23,'ριζώδη λαχανικά',46
28203,14/02/23,'άσπρο ψωμί',46
28203,04/11/23,'άλλα λαχανικά',46
28203,04/11/23,μούρα,46
28203,03/10/22,'ντόπια αυγά',46
28203,22/11/22,'τροπικά φρούτα',46
28203,02/10/22,μαργαρίνη,46
28203,19/03/22,ρολά/ψωμάκια,46
28203,23/01/22,τσίχλα,46
28203,07/06/22,εφημερίδες,46
28203,04/11/23,'αλμυρό σνακ',46
28203,03/10/22,ζυμαρικά,46
28203,07/06/22,'τσάντες αγορών',46
16772,09/01/23,γιαούρτι,36
16772,09/07/22,βάφλες,36
16772,22/09/22,σταφύλια,36
16772,12/05/22,'ριζώδη λαχανικά',36
16772,02/12/22,'γάλα μη αποβουτυρωμένο',36
16772,15/04/22,'προϊόν αρτοποιίας μακράς διαρκείας',36
16772,09/01/23,ξινόγαλο,36
16772,09/07/22,'πουτίγκα σε σκόνη',36
16772,22/09/22,'σκληρό τυρί',36
16772,12/05/22,'άσπρο ψωμί',36
16772,02/12/22,γατοτροφή,36
16772,15/04/22,'σκληρό τυρί',36
41237,08/04/23,σαντιγί,48
41237,22/10/23,'κονσερβοποιημένη μπύρα',48
41237,26/08/23,λουκάνικο,48
41237,04/09/22,σαντιγί,48
41237,02/10/22,κρέας,48
41237,03/09/22,'βοδινό κρέας',48
41237,08/04/23,'γάλα μη αποβουτυρωμένο',48
41237,22/10/23,σόδα,48
41237,26/08/23,ζύμη,48
41237,04/09/22,γιαούρτι,48
41237,02/10/22,'γάλα μη αποβουτυρωμένο',48
41237,03/09/22,'σοκολάτα ντελικατέσεν',48
41237,15/07/22,ζάχαρη,48
41237,26/08/23,'γάλα μη αποβουτυρωμένο',48
41237,15/07/22,τυρόγαλο,48
28728,11/01/23,ρολά/ψωμάκια,77
28728,18/08/23,'λουκάνικο φρανκφούρτης',77
28728,15/06/23,'άλλα λαχανικά',77
28728,27/11/23,'φρούτα με κουκούτσι',77
28728,18/08/23,γιαούρτι,77
28728,15/06/23,λουκάνικο,77
28728,07/05/22,'φρούτα με κουκούτσι',77
28728,27/11/23,'σοκολάτα ντελικατέσεν',77
28728,11/01/23,'τροπικά φρούτα',77
28728,18/08/23,'άλλα λαχανικά',77
28728,15/06/23,'γάλα μη αποβουτυρωμένο',77
28728,27/11/23,υγρό,77
28728,18/08/23,βότανα,77
28728,15/06/23,ξινόγαλο,77
28728,07/05/22,'γάλα μη αποβουτυρωμένο',77
28728,27/11/23,ρολά/ψωμάκια,77
28728,18/08/23,'ανδρικά καλλυντικά',77
28728,15/06/23,'συσκευασμένα φρούτα/λαχανικά',77
24829,19/09/23,ρολά/ψωμάκια,61
24829,02/05/22,'τροπικά φρούτα',61
24829,17/10/22,ζύμη,61
24829,19/11/22,γιαούρτι,61
24829,19/09/23,'άλλα λαχανικά',61
24829,02/05/22,'τυρί κρέμα',61
24829,17/10/22,'γάλα μη αποβουτυρωμένο',61
24829,19/11/22,ζυμαρικά,61
20853,07/10/23,ποτά,65
20853,06/04/23,κοτόπουλο,65
20853,31/05/23,ζαμπόν,65
20853,01/05/22,ρολά/ψωμάκια,65
20853,31/07/22,'κονσερβοποιημένη μπύρα',65
20853,10/04/22,εφημερίδες,65
20853,06/04/23,λάδι,65
20853,07/10/23,ζάχαρη,65
20853,06/04/23,σοκολάτα,65
20853,31/05/23,'τροπικά φρούτα',65
20853,01/05/22,'συσκευασμένα φρούτα/λαχανικά',65
20853,31/07/22,'άσπρο ψωμί',65
20853,10/04/22,'σκληρό τυρί',65
20853,06/04/23,καραμέλα,65
20853,31/05/23,'ποπ κορν',65
15862,09/08/23,ρολά/ψωμάκια,26
15862,04/07/23,λουκάνικο,26
15862,08/06/23,'εμφιαλωμένη μπύρα',26
15862,04/07/23,κοτόπουλο,26
15862,18/07/22,'άλλα λαχανικά',26
15862,04/12/22,'φρούτα με κουκούτσι',26
