,CustomerID,Date,Product,Age,GroupID
11990,27132,17/06/23,Snacks/Sweets,77,7212
11991,27132,20/06/23,Dairy Products,77,7213
11992,27132,31/07/23,Vegetables,77,7215
11993,27132,02/08/22,Pastries,77,7209
11994,27132,24/04/22,Dairy Products,77,7214
11995,27132,10/01/22,Pastries,77,7211
11996,27132,06/10/22,Household and Cleaning Products,77,7210
11997,27132,06/10/22,Pastries,77,7210
11998,27132,06/10/22,Pastries,77,7210
11999,27132,24/04/22,Household and Cleaning Products,77,7214
12000,13776,14/03/23,Snacks/Sweets,80,112
12001,13776,14/03/23,Meat Products,80,112
12002,37261,22/09/23,Fruits,38,12659
12003,37261,25/05/23,Meat Products,38,12661
12004,37261,25/05/23,Fruits,38,12661
12005,37261,25/05/23,Meat Products,38,12661
12006,37261,25/05/23,Dairy Products,38,12661
12007,37261,22/10/22,Non-Alcoholic Beverages,38,12660
12008,37261,06/09/22,Vegetables,38,12658
12009,37261,22/09/23,Meat Products,38,12659
12010,37261,25/05/23,Snacks/Sweets,38,12661
12011,37261,25/05/23,Dairy Products,38,12661
12012,37261,25/05/23,Snacks/Sweets,38,12661
12013,37261,25/05/23,Cooking Ingredients,38,12661
12014,37261,22/10/22,Snacks/Sweets,38,12660
12015,37261,06/09/22,Dairy Products,38,12658
12016,32865,22/07/23,Non-Alcoholic Beverages,77,10265
12017,32865,02/12/23,Dairy Products,77,10261
12018,32865,11/07/23,Meat Products,77,10263
12019,32865,15/11/22,Household and Cleaning Products,77,10264
12020,32865,03/11/22,Dairy Products,77,10262
12021,32865,22/07/23,Non-Alcoholic Beverages,77,10265
12022,32865,02/12/23,Fruits,77,10261
12023,32865,11/07/23,Vegetables,77,10263
12024,32865,15/11/22,Vegetables,77,10264
12025,32865,03/11/22,Alcoholic Beverages,77,10262
12026,18095,19/06/23,Snacks/Sweets,72,2365
12027,18095,15/08/23,Dairy Products,72,2362
12028,18095,28/08/23,Non-Alcoholic Beverages,72,2367
12029,18095,28/08/23,Meat Products,72,2367
12030,18095,14/03/22,Dairy Products,72,2361
12031,18095,15/11/22,Alcoholic Beverages,72,2363
12032,18095,19/06/23,Meat Products,72,2365
12033,18095,15/08/23,Dairy Products,72,2362
12034,18095,28/08/23,Dairy Products,72,2367
12035,18095,28/08/23,Dairy Products,72,2367
12036,18095,14/03/22,Miscellaneous,72,2361
12037,18095,15/11/22,Alcoholic Beverages,72,2363
12038,18095,17/06/22,Pastries,72,2364
12039,18095,21/07/22,Household and Cleaning Products,72,2366
12040,18095,15/08/23,Pastries,72,2362
12041,18095,17/06/22,Vegetables,72,2364
12042,18095,21/07/22,Household and Cleaning Products,72,2366
12043,15386,27/11/23,Meat Products,53,940
12044,15386,21/11/23,Meat Products,53,938
12045,15386,20/09/23,Snacks/Sweets,53,937
12046,15386,10/06/22,Meat Products,53,935
12047,15386,24/06/22,Non-Alcoholic Beverages,53,939
12048,15386,20/04/22,Dairy Products,53,936
12049,15386,21/11/23,Fruits,53,938
12050,15386,27/11/23,Vegetables,53,940
12051,15386,21/11/23,Dairy Products,53,938
12052,15386,20/09/23,Dairy Products,53,937
12053,15386,10/06/22,Non-Alcoholic Beverages,53,935
12054,15386,24/06/22,Fruits,53,939
12055,15386,20/04/22,Household and Cleaning Products,53,936
12056,15386,21/11/23,Household and Cleaning Products,53,938
12057,29596,01/03/23,Fruits,53,8516
12058,29596,09/08/23,Fruits,53,8519
12059,29596,26/12/23,Meat Products,53,8523
12060,29596,31/03/23,Dairy Products,53,8525
12061,29596,02/05/23,Meat Products,53,8518
12062,29596,15/03/23,Snacks/Sweets,53,8520
12063,29596,09/08/23,Vegetables,53,8519
12064,29596,02/02/22,Dairy Products,53,8517
12065,29596,21/03/22,Dairy Products,53,8521
12066,29596,02/05/23,Dairy Products,53,8518
12067,29596,15/03/23,Dairy Products,53,8520
12068,29596,01/03/23,Dairy Products,53,8516
12069,29596,09/08/23,Snacks/Sweets,53,8519
12070,29596,26/12/23,Dairy Products,53,8523
12071,29596,31/03/23,Fruits,53,8525
12072,29596,02/05/23,Meat Products,53,8518
12073,29596,15/03/23,Pastries,53,8520
12074,29596,09/08/23,Dairy Products,53,8519
12075,29596,02/02/22,Cooking Ingredients,53,8517
12076,29596,21/03/22,Dairy Products,53,8521
12077,29596,02/05/23,Snacks/Sweets,53,8518
12078,29596,15/03/23,Alcoholic Beverages,53,8520
12079,29596,24/01/22,Vegetables,53,8522
12080,29596,27/09/22,Snacks/Sweets,53,8524
12081,29596,21/03/22,Pastries,53,8521
12082,29596,09/08/23,Pastries,53,8519
12083,29596,21/03/22,Non-Alcoholic Beverages,53,8521
12084,29596,24/01/22,Foods,53,8522
12085,29596,27/09/22,Pastries,53,8524
12086,32767,22/08/23,Meat Products,34,10210
12087,32767,26/09/22,Non-Alcoholic Beverages,34,10211
12088,32767,22/08/23,Meat Products,34,10210
12089,32767,26/09/22,Household and Cleaning Products,34,10211
12090,32921,05/10/23,Meat Products,34,10307
12091,32921,24/07/23,Vegetables,34,10310
12092,32921,01/08/23,Vegetables,34,10306
12093,32921,10/11/23,Snacks/Sweets,34,10308
12094,32921,22/01/22,Vegetables,34,10309
12095,32921,05/10/23,Meat Products,34,10307
12096,32921,24/07/23,Dairy Products,34,10310
12097,32921,01/08/23,Dairy Products,34,10306
12098,32921,10/11/23,Pet-Care Products,34,10308
12099,32921,22/01/22,Vegetables,34,10309
12100,32921,26/05/22,Cooking Ingredients,34,10311
12101,32921,26/05/22,Non-Alcoholic Beverages,34,10311
12102,17640,13/08/23,Fruits,24,2116
12103,17640,17/06/22,Meat Products,24,2118
12104,17640,17/02/22,Miscellaneous,24,2117
12105,17640,13/08/23,Vegetables,24,2116
12106,17640,17/06/22,Dairy Products,24,2118
12107,17640,17/02/22,Household and Cleaning Products,24,2117
12108,26586,11/02/23,Fruits,77,6938
12109,26586,27/02/22,Pastries,77,6939
12110,26586,11/02/23,Vegetables,77,6938
12111,26586,27/02/22,Dairy Products,77,6939
12112,21798,06/03/23,Vegetables,19,4380
12113,21798,02/11/22,Meat Products,19,4379
12114,21798,17/03/22,Pastries,19,4382
12115,21798,26/12/22,Meat Products,19,4384
12116,21798,06/03/23,Dairy Products,19,4380
12117,21798,02/11/22,Snacks/Sweets,19,4379
12118,21798,17/03/22,Dairy Products,19,4382
12119,21798,26/12/22,Household and Cleaning Products,19,4384
12120,21798,02/11/22,Dairy Products,19,4379
12121,21798,23/05/22,Pastries,19,4383
12122,21798,16/08/22,Personal Care Products,19,4381
12123,21798,23/05/22,Meat Products,19,4383
12124,21798,16/08/22,Non-Alcoholic Beverages,19,4381
12125,15680,03/11/23,Household and Cleaning Products,55,1094
12126,15680,07/01/23,Meat Products,55,1095
12127,15680,03/11/23,Fruits,55,1094
12128,15680,07/01/23,Non-Alcoholic Beverages,55,1095
12129,15680,07/01/23,Vegetables,55,1095
12130,15680,30/01/22,Snacks/Sweets,55,1096
12131,15680,30/01/22,Foods,55,1096
12132,30828,01/11/23,Non-Alcoholic Beverages,52,9131
12133,30828,30/07/23,Meat Products,52,9138
12134,30828,15/01/23,Meat Products,52,9133
12135,30828,16/04/23,Dairy Products,52,9134
12136,30828,14/06/23,Non-Alcoholic Beverages,52,9132
12137,30828,19/02/22,Meat Products,52,9135
12138,30828,30/09/22,Fruits,52,9139
12139,30828,27/01/22,Dairy Products,52,9137
12140,30828,21/04/22,Non-Alcoholic Beverages,52,9136
12141,30828,01/11/23,Non-Alcoholic Beverages,52,9131
12142,30828,30/07/23,Vegetables,52,9138
12143,30828,15/01/23,Vegetables,52,9133
12144,30828,16/04/23,Alcoholic Beverages,52,9134
12145,30828,14/06/23,Fruits,52,9132
12146,30828,19/02/22,Dairy Products,52,9135
12147,30828,30/09/22,Snacks/Sweets,52,9139
12148,30828,27/01/22,Household and Cleaning Products,52,9137
12149,30828,21/04/22,Snacks/Sweets,52,9136
12150,30828,14/06/23,Vegetables,52,9132
12151,30828,15/01/23,Miscellaneous,52,9133
12152,30828,27/01/22,Pastries,52,9137
12153,30828,19/02/22,Household and Cleaning Products,52,9135
12154,21994,27/06/23,Alcoholic Beverages,42,4482
12155,21994,27/06/23,Vegetables,42,4482
12156,21364,16/08/23,Dairy Products,39,4158
12157,21364,07/09/23,Non-Alcoholic Beverages,39,4157
12158,21364,07/09/23,Meat Products,39,4157
12159,21364,19/09/22,Dairy Products,39,4159
12160,21364,16/08/23,Meat Products,39,4158
12161,21364,07/09/23,Dairy Products,39,4157
12162,21364,07/09/23,Dairy Products,39,4157
12163,21364,19/09/22,Dairy Products,39,4159
12164,28077,26/01/23,Non-Alcoholic Beverages,28,7717
12165,28077,28/02/23,Non-Alcoholic Beverages,28,7718
12166,28077,26/01/23,Dairy Products,28,7717
12167,28077,08/06/23,Meat Products,28,7714
12168,28077,28/02/23,Vegetables,28,7718
12169,28077,26/01/23,Fruits,28,7717
12170,28077,12/11/22,Meat Products,28,7715
12171,28077,18/06/22,Non-Alcoholic Beverages,28,7716
12172,28077,26/01/23,Fruits,28,7717
12173,28077,28/02/23,Dairy Products,28,7718
12174,28077,26/01/23,Vegetables,28,7717
12175,28077,08/06/23,Meat Products,28,7714
12176,28077,28/02/23,Dairy Products,28,7718
12177,28077,26/01/23,Cooking Ingredients,28,7717
12178,28077,12/11/22,Snacks/Sweets,28,7715
12179,28077,18/06/22,Miscellaneous,28,7716
12180,28077,28/02/23,Alcoholic Beverages,28,7718
12181,26208,17/08/23,Pastries,79,6748
12182,26208,18/04/23,Non-Alcoholic Beverages,79,6749
12183,26208,30/08/23,Dairy Products,79,6750
12184,26208,16/08/22,Snacks/Sweets,79,6747
12185,26208,18/04/23,Vegetables,79,6749
12186,26208,17/08/23,Alcoholic Beverages,79,6748
12187,26208,18/04/23,Non-Alcoholic Beverages,79,6749
12188,26208,30/08/23,Snacks/Sweets,79,6750
12189,26208,16/08/22,Vegetables,79,6747
12190,26208,18/04/23,Pastries,79,6749
12191,26208,16/08/22,Pet-Care Products,79,6747
12192,24150,14/07/23,Snacks/Sweets,54,5612
12193,24150,08/07/23,Vegetables,54,5609
12194,24150,16/03/23,Meat Products,54,5613
12195,24150,10/11/22,Cooking Ingredients,54,5610
12196,24150,18/06/22,Dairy Products,54,5614
12197,24150,04/10/22,Non-Alcoholic Beverages,54,5608
12198,24150,12/07/22,Fruits,54,5611
12199,24150,24/02/22,Dairy Products,54,5615
12200,24150,14/07/23,Pet-Care Products,54,5612
12201,24150,08/07/23,Non-Alcoholic Beverages,54,5609
12202,24150,16/03/23,Dairy Products,54,5613
12203,24150,10/11/22,Alcoholic Beverages,54,5610
12204,24150,18/06/22,Meat Products,54,5614
12205,24150,04/10/22,Cooking Ingredients,54,5608
12206,24150,12/07/22,Household and Cleaning Products,54,5611
12207,24150,24/02/22,Vegetables,54,5615
12208,24150,04/10/22,Non-Alcoholic Beverages,54,5608
12209,24150,10/11/22,Vegetables,54,5610
12210,24150,10/11/22,Non-Alcoholic Beverages,54,5610
12211,24150,04/10/22,Non-Alcoholic Beverages,54,5608
12212,24150,18/06/22,Pastries,54,5614
12213,21413,26/01/23,Meat Products,39,4180
12214,21413,07/10/23,Meat Products,39,4178
12215,21413,06/07/22,Dairy Products,39,4176
12216,21413,07/07/22,Alcoholic Beverages,39,4177
12217,21413,27/02/22,Vegetables,39,4181
12218,21413,26/01/23,Dairy Products,39,4180
12219,21413,07/10/23,Fruits,39,4178
12220,21413,06/07/22,Dairy Products,39,4176
12221,21413,07/07/22,Dairy Products,39,4177
12222,21413,27/02/22,Alcoholic Beverages,39,4181
12223,21413,30/05/22,Dairy Products,39,4182
12224,21413,21/01/22,Non-Alcoholic Beverages,39,4179
12225,21413,30/05/22,Vegetables,39,4182
12226,21413,21/01/22,Household and Cleaning Products,39,4179
12227,22995,24/04/23,Fruits,30,5014
12228,22995,05/08/23,Dairy Products,30,5010
12229,22995,17/09/23,Meat Products,30,5011
12230,22995,05/08/23,Meat Products,30,5010
12231,22995,22/03/22,Dairy Products,30,5012
12232,22995,23/12/22,Meat Products,30,5013
12233,22995,17/09/23,Dairy Products,30,5011
12234,22995,24/04/23,Dairy Products,30,5014
12235,22995,05/08/23,Pet-Care Products,30,5010
12236,22995,17/09/23,Dairy Products,30,5011
12237,22995,05/08/23,Alcoholic Beverages,30,5010
12238,22995,22/03/22,Dairy Products,30,5012
12239,22995,23/12/22,Non-Alcoholic Beverages,30,5013
12240,22995,17/09/23,Non-Alcoholic Beverages,30,5011
12241,22995,05/08/23,Miscellaneous,30,5010
12242,21070,14/10/23,Meat Products,75,4009
12243,21070,30/09/23,Dairy Products,75,4011
12244,21070,24/03/22,Fruits,75,4010
12245,21070,31/07/22,Fruits,75,4012
12246,21070,14/10/23,Dairy Products,75,4009
12247,21070,30/09/23,Alcoholic Beverages,75,4011
12248,21070,24/03/22,Alcoholic Beverages,75,4010
12249,21070,31/07/22,Dairy Products,75,4012
12250,21070,24/03/22,Foods,75,4010
12251,21070,24/03/22,Snacks/Sweets,75,4010
12252,24843,26/02/23,Pastries,45,6001
12253,24843,21/10/23,Meat Products,45,6000
12254,24843,01/01/22,Meat Products,45,5999
12255,24843,26/02/23,Household and Cleaning Products,45,6001
12256,24843,21/10/23,Pastries,45,6000
12257,24843,01/01/22,Alcoholic Beverages,45,5999
12258,24843,01/01/22,Foods,45,5999
12259,30996,18/11/23,Fruits,39,9241
12260,30996,09/03/23,Fruits,39,9239
12261,30996,01/09/23,Alcoholic Beverages,39,9238
12262,30996,01/09/23,Fruits,39,9238
12263,30996,11/01/22,Dairy Products,39,9240
12264,30996,26/08/22,Dairy Products,39,9242
12265,30996,18/11/23,Vegetables,39,9241
12266,30996,09/03/23,Snacks/Sweets,39,9239
12267,30996,01/09/23,Dairy Products,39,9238
12268,30996,01/09/23,Snacks/Sweets,39,9238
12269,30996,11/01/22,Snacks/Sweets,39,9240
12270,30996,26/08/22,Dairy Products,39,9242
12271,30996,26/08/22,Pastries,39,9242
12272,30996,11/01/22,Snacks/Sweets,39,9240
12273,30996,26/08/22,Non-Alcoholic Beverages,39,9242
12274,30779,13/08/23,Meat Products,77,9101
12275,30779,27/04/23,Fruits,77,9103
12276,30779,27/06/22,Pastries,77,9104
12277,30779,29/04/22,Meat Products,77,9105
12278,30779,23/12/22,Vegetables,77,9102
12279,30779,13/08/23,Dairy Products,77,9101
12280,30779,27/04/23,Dairy Products,77,9103
12281,30779,27/06/22,Cooking Ingredients,77,9104
12282,30779,29/04/22,Pastries,77,9105
12283,30779,23/12/22,Snacks/Sweets,77,9102
12284,40656,06/02/23,Meat Products,53,14523
12285,40656,03/04/23,Meat Products,53,14522
12286,40656,03/04/23,Non-Alcoholic Beverages,53,14522
12287,40656,21/09/22,Pastries,53,14524
12288,40656,06/02/23,Household and Cleaning Products,53,14523
12289,40656,03/04/23,Pastries,53,14522
12290,40656,03/04/23,Vegetables,53,14522
12291,40656,21/09/22,Dairy Products,53,14524
12292,40656,03/04/23,Miscellaneous,53,14522
12293,40656,21/09/22,Dairy Products,53,14524
12294,29708,24/06/23,Household and Cleaning Products,51,8577
12295,29708,06/03/22,Non-Alcoholic Beverages,51,8576
12296,29708,24/08/22,Dairy Products,51,8578
12297,29708,24/06/23,Snacks/Sweets,51,8577
12298,29708,06/03/22,Miscellaneous,51,8576
12299,29708,24/08/22,Household and Cleaning Products,51,8578
12300,27923,07/04/23,Dairy Products,78,7638
12301,27923,11/03/23,Fruits,78,7640
12302,27923,15/12/23,Dairy Products,78,7642
12303,27923,21/06/23,Meat Products,78,7644
12304,27923,10/08/23,Dairy Products,78,7639
12305,27923,20/10/23,Vegetables,78,7643
12306,27923,06/05/23,Meat Products,78,7637
12307,27923,11/03/23,Meat Products,78,7640
12308,27923,11/03/23,Meat Products,78,7640
12309,27923,15/12/23,Vegetables,78,7642
12310,27923,20/10/23,Meat Products,78,7643
12311,27923,06/05/23,Meat Products,78,7637
12312,27923,11/03/23,Snacks/Sweets,78,7640
12313,27923,03/05/22,Snacks/Sweets,78,7636
12314,27923,11/11/22,Dairy Products,78,7641
12315,27923,07/04/23,Dairy Products,78,7638
12316,27923,11/03/23,Fruits,78,7640
12317,27923,15/12/23,Dairy Products,78,7642
12318,27923,21/06/23,Non-Alcoholic Beverages,78,7644
12319,27923,10/08/23,Snacks/Sweets,78,7639
12320,27923,20/10/23,Dairy Products,78,7643
12321,27923,06/05/23,Pastries,78,7637
12322,27923,11/03/23,Non-Alcoholic Beverages,78,7640
12323,27923,11/03/23,Snacks/Sweets,78,7640
12324,27923,15/12/23,Pastries,78,7642
12325,27923,20/10/23,Pastries,78,7643
12326,27923,06/05/23,Pastries,78,7637
12327,27923,11/03/23,Dairy Products,78,7640
12328,27923,03/05/22,Vegetables,78,7636
12329,27923,11/11/22,Pastries,78,7641
12330,27923,10/08/23,Foods,78,7639
12331,27923,11/03/23,Dairy Products,78,7640
12332,27923,21/06/23,Vegetables,78,7644
12333,41041,14/09/23,Pastries,73,14694
12334,41041,01/03/23,Meat Products,73,14692
12335,41041,26/08/23,Dairy Products,73,14696
12336,41041,11/06/23,Dairy Products,73,14693
12337,41041,31/01/22,Meat Products,73,14697
12338,41041,14/09/23,Dairy Products,73,14694
12339,41041,01/03/23,Dairy Products,73,14692
12340,41041,26/08/23,Alcoholic Beverages,73,14696
12341,41041,11/06/23,Vegetables,73,14693
12342,41041,31/01/22,Snacks/Sweets,73,14697
12343,41041,19/01/22,Pastries,73,14695
12344,41041,01/03/23,Snacks/Sweets,73,14692
12345,41041,11/06/23,Dairy Products,73,14693
12346,41041,19/01/22,Snacks/Sweets,73,14695
12347,16933,21/11/23,Pastries,33,1752
12348,16933,24/08/23,Fruits,33,1754
12349,16933,04/02/22,Fruits,33,1750
12350,16933,25/05/22,Meat Products,33,1755
12351,16933,22/12/22,Fruits,33,1753
12352,16933,21/11/23,Non-Alcoholic Beverages,33,1752
12353,16933,24/08/23,Vegetables,33,1754
12354,16933,04/02/22,Vegetables,33,1750
12355,16933,25/05/22,Fruits,33,1755
12356,16933,22/12/22,Non-Alcoholic Beverages,33,1753
12357,16933,24/08/23,Snacks/Sweets,33,1754
12358,16933,05/05/22,Household and Cleaning Products,33,1751
12359,16933,05/05/22,Household and Cleaning Products,33,1751
12360,24388,18/11/23,Fruits,57,5749
12361,24388,14/01/22,Fruits,57,5748
12362,24388,13/04/22,Vegetables,57,5747
12363,24388,26/05/22,Fruits,57,5750
12364,24388,11/10/22,Vegetables,57,5746
12365,24388,03/08/22,Pastries,57,5745
12366,24388,18/11/23,Snacks/Sweets,57,5749
12367,24388,14/01/22,Vegetables,57,5748
12368,24388,13/04/22,Dairy Products,57,5747
12369,24388,26/05/22,Dairy Products,57,5750
12370,24388,11/10/22,Foods,57,5746
12371,24388,03/08/22,Dairy Products,57,5745
12372,34370,30/12/23,Pastries,41,11083
12373,34370,17/06/23,Fruits,41,11081
12374,34370,19/10/23,Meat Products,41,11082
12375,34370,17/06/23,Meat Products,41,11081
12376,34370,04/02/22,Snacks/Sweets,41,11079
12377,34370,11/11/22,Alcoholic Beverages,41,11080
12378,34370,30/12/23,Alcoholic Beverages,41,11083
12379,34370,17/06/23,Meat Products,41,11081
12380,34370,19/10/23,Pastries,41,11082
12381,34370,17/06/23,Pastries,41,11081
12382,34370,04/02/22,Dairy Products,41,11079
12383,34370,11/11/22,Dairy Products,41,11080
12384,34370,17/06/23,Dairy Products,41,11081
12385,34370,17/06/23,Foods,41,11081
12386,34370,04/02/22,Dairy Products,41,11079
12387,38325,06/04/23,Fruits,65,13223
12388,38325,24/02/23,Fruits,65,13226
12389,38325,13/09/23,Meat Products,65,13225
12390,38325,24/02/23,Dairy Products,65,13226
12391,38325,11/05/22,Fruits,65,13224
12392,38325,06/04/23,Fruits,65,13223
12393,38325,24/02/23,Alcoholic Beverages,65,13226
12394,38325,13/09/23,Snacks/Sweets,65,13225
12395,38325,24/02/23,Fruits,65,13226
12396,38325,11/05/22,Vegetables,65,13224
12397,38325,13/09/23,Dairy Products,65,13225
12398,16247,29/09/23,Non-Alcoholic Beverages,42,1392
12399,16247,26/03/23,Dairy Products,42,1391
12400,16247,08/05/22,Fruits,42,1390
12401,16247,29/09/23,Vegetables,42,1392
12402,16247,26/03/23,Fruits,42,1391
12403,16247,08/05/22,Pastries,42,1390
12404,39109,14/09/23,Meat Products,36,13638
12405,39109,03/08/23,Pastries,36,13635
12406,39109,08/10/23,Dairy Products,36,13637
12407,39109,03/10/22,Vegetables,36,13636
12408,39109,14/09/23,Non-Alcoholic Beverages,36,13638
12409,39109,03/08/23,Non-Alcoholic Beverages,36,13635
12410,39109,08/10/23,Dairy Products,36,13637
12411,39109,03/10/22,Pastries,36,13636
12412,39109,03/10/22,Snacks/Sweets,36,13636
12413,25466,18/04/23,Vegetables,53,6329
12414,25466,28/11/23,Snacks/Sweets,53,6331
12415,25466,03/12/22,Dairy Products,53,6327
12416,25466,07/05/22,Snacks/Sweets,53,6328
12417,25466,18/04/23,Dairy Products,53,6329
12418,25466,28/11/23,Pastries,53,6331
12419,25466,03/12/22,Dairy Products,53,6327
12420,25466,07/05/22,Non-Alcoholic Beverages,53,6328
12421,25466,18/07/22,Dairy Products,53,6330
12422,25466,18/07/22,Cooking Ingredients,53,6330
12423,28406,05/02/23,Meat Products,51,7899
12424,28406,28/06/23,Meat Products,51,7902
12425,28406,20/02/23,Meat Products,51,7900
12426,28406,22/01/22,Snacks/Sweets,51,7901
12427,28406,01/10/22,Meat Products,51,7897
12428,28406,02/07/22,Fruits,51,7898
12429,28406,20/02/23,Alcoholic Beverages,51,7900
12430,28406,05/02/23,Meat Products,51,7899
12431,28406,28/06/23,Fruits,51,7902
12432,28406,20/02/23,Miscellaneous,51,7900
12433,28406,22/01/22,Pastries,51,7901
12434,28406,01/10/22,Dairy Products,51,7897
12435,28406,02/07/22,Pastries,51,7898
12436,28406,20/02/23,Household and Cleaning Products,51,7900
12437,28406,01/10/22,Dairy Products,51,7897
12438,28406,01/10/22,Dairy Products,51,7897
12439,28406,28/06/23,Snacks/Sweets,51,7902
12440,39438,09/09/23,Meat Products,68,13849
12441,39438,05/01/23,Vegetables,68,13848
12442,39438,13/10/23,Fruits,68,13851
12443,39438,03/10/23,Pet-Care Products,68,13847
12444,39438,22/07/23,Dairy Products,68,13853
12445,39438,05/01/23,Dairy Products,68,13848
12446,39438,22/12/22,Meat Products,68,13854
12447,39438,26/09/22,Meat Products,68,13855
12448,39438,11/05/22,Vegetables,68,13850
12449,39438,17/10/22,Pastries,68,13852
12450,39438,13/10/23,Alcoholic Beverages,68,13851
12451,39438,09/09/23,Alcoholic Beverages,68,13849
12452,39438,05/01/23,Non-Alcoholic Beverages,68,13848
12453,39438,13/10/23,Dairy Products,68,13851
12454,39438,03/10/23,Meat Products,68,13847
12455,39438,22/07/23,Dairy Products,68,13853
12456,39438,05/01/23,Household and Cleaning Products,68,13848
12457,39438,22/12/22,Dairy Products,68,13854
12458,39438,26/09/22,Alcoholic Beverages,68,13855
12459,39438,11/05/22,Non-Alcoholic Beverages,68,13850
12460,39438,17/10/22,Foods,68,13852
12461,39438,13/10/23,Meat Products,68,13851
12462,39438,22/07/23,Miscellaneous,68,13853
12463,39438,26/09/22,Meat Products,68,13855
12464,39438,05/01/23,Cooking Ingredients,68,13848
12465,39438,05/01/23,Household and Cleaning Products,68,13848
12466,30730,26/04/23,Fruits,24,9082
12467,30730,31/08/23,Pastries,24,9083
12468,30730,08/06/22,Pastries,24,9081
12469,30730,26/04/23,Dairy Products,24,9082
12470,30730,31/08/23,Dairy Products,24,9083
12471,30730,08/06/22,Dairy Products,24,9081
12472,30730,08/01/22,Non-Alcoholic Beverages,24,9080
12473,30730,08/01/22,Non-Alcoholic Beverages,24,9080
12474,22120,16/12/23,Vegetables,66,4541
12475,22120,18/12/23,Non-Alcoholic Beverages,66,4542
12476,22120,21/06/22,Meat Products,66,4543
12477,22120,16/12/23,Household and Cleaning Products,66,4541
12478,22120,18/12/23,Meat Products,66,4542
12479,22120,21/06/22,Dairy Products,66,4543
12480,15911,07/06/23,Meat Products,64,1216
12481,15911,07/03/23,Foods,64,1215
12482,15911,07/06/23,Vegetables,64,1216
12483,15911,07/03/23,Alcoholic Beverages,64,1215
12484,15911,07/03/23,Dairy Products,64,1215
12485,24066,22/11/23,Vegetables,34,5568
12486,24066,18/02/23,Meat Products,34,5566
12487,24066,24/04/23,Vegetables,34,5569
12488,24066,24/04/23,Dairy Products,34,5569
12489,24066,20/07/22,Snacks/Sweets,34,5567
12490,24066,01/11/22,Vegetables,34,5565
12491,24066,22/11/23,Foods,34,5568
12492,24066,18/02/23,Vegetables,34,5566
12493,24066,24/04/23,Vegetables,34,5569
12494,24066,24/04/23,Dairy Products,34,5569
12495,24066,20/07/22,Household and Cleaning Products,34,5567
12496,24066,01/11/22,Alcoholic Beverages,34,5565
12497,24066,01/11/22,Snacks/Sweets,34,5565
12498,24066,20/07/22,Vegetables,34,5567
12499,24066,01/11/22,Household and Cleaning Products,34,5565
12500,31668,21/07/23,Fruits,70,9627
12501,31668,06/03/23,Meat Products,70,9626
12502,31668,21/07/23,Vegetables,70,9627
12503,31668,06/03/23,Foods,70,9626
12504,28700,08/11/23,Non-Alcoholic Beverages,80,8052
12505,28700,12/06/23,Vegetables,80,8054
12506,28700,22/11/22,Meat Products,80,8055
12507,28700,09/10/22,Dairy Products,80,8053
12508,28700,08/11/23,Vegetables,80,8052
12509,28700,12/06/23,Snacks/Sweets,80,8054
12510,28700,22/11/22,Dairy Products,80,8055
12511,28700,09/10/22,Non-Alcoholic Beverages,80,8053
12512,28700,09/10/22,Alcoholic Beverages,80,8053
12513,23611,06/06/23,Meat Products,53,5335
12514,23611,18/09/23,Non-Alcoholic Beverages,53,5337
12515,23611,06/06/23,Pastries,53,5335
12516,23611,18/09/23,Non-Alcoholic Beverages,53,5337
12517,23611,09/12/22,Household and Cleaning Products,53,5336
12518,23611,18/09/23,Household and Cleaning Products,53,5337
12519,23611,09/12/22,Pet-Care Products,53,5336
12520,37709,06/01/23,Meat Products,80,12892
12521,37709,21/02/22,Vegetables,80,12896
12522,37709,19/10/22,Vegetables,80,12895
12523,37709,11/12/22,Dairy Products,80,12894
12524,37709,11/06/22,Fruits,80,12893
12525,37709,06/01/23,Fruits,80,12892
12526,37709,21/02/22,Non-Alcoholic Beverages,80,12896
12527,37709,19/10/22,Fruits,80,12895
12528,37709,11/12/22,Dairy Products,80,12894
12529,37709,11/06/22,Dairy Products,80,12893
12530,37709,19/10/22,Dairy Products,80,12895
12531,37709,11/12/22,Vegetables,80,12894
12532,38752,13/07/23,Meat Products,36,13450
12533,38752,17/07/22,Miscellaneous,36,13452
12534,38752,15/04/22,Snacks/Sweets,36,13451
12535,38752,13/07/23,Foods,36,13450
12536,38752,17/07/22,Snacks/Sweets,36,13452
12537,38752,15/04/22,Pastries,36,13451
12538,29834,12/11/23,Household and Cleaning Products,62,8653
12539,29834,09/12/23,Meat Products,62,8652
12540,29834,09/12/23,Meat Products,62,8652
12541,29834,06/03/22,Fruits,62,8650
12542,29834,08/02/22,Pastries,62,8651
12543,29834,12/11/23,Meat Products,62,8653
12544,29834,09/12/23,Cooking Ingredients,62,8652
12545,29834,09/12/23,Miscellaneous,62,8652
12546,29834,06/03/22,Non-Alcoholic Beverages,62,8650
12547,29834,08/02/22,Pastries,62,8651
12548,29834,06/03/22,Pastries,62,8650
12549,15729,14/03/23,Meat Products,41,1121
12550,15729,23/11/22,Pastries,41,1123
12551,15729,14/03/23,Vegetables,41,1121
12552,15729,23/11/22,Dairy Products,41,1123
12553,15729,21/08/22,Alcoholic Beverages,41,1122
12554,15729,11/01/22,Household and Cleaning Products,41,1120
12555,15729,21/08/22,Pastries,41,1122
