,CustomerID,Date,Product,Age
5265,28994,17/06/22,Miscellaneous,64
5266,28994,22/07/22,Non-Alcoholic Beverages,64
5267,28994,04/03/22,Vegetables,64
5268,28994,04/04/22,Fruits,64
5269,28994,22/07/22,Vegetables,64
5270,28994,04/03/22,Vegetables,64
5271,36400,16/02/23,Non-Alcoholic Beverages,61
5272,36400,08/02/22,Alcoholic Beverages,61
5273,36400,29/05/22,Vegetables,61
5274,36400,13/06/22,Dairy Products,61
5275,36400,28/09/22,Vegetables,61
5276,36400,16/02/23,Fruits,61
5277,36400,08/02/22,Fruits,61
5278,36400,29/05/22,Snacks/Sweets,61
5279,36400,13/06/22,Non-Alcoholic Beverages,61
5280,36400,28/09/22,Household and Cleaning Products,61
5281,36400,13/06/22,Pastries,61
5282,36400,29/05/22,Alcoholic Beverages,61
5283,23618,17/07/23,Vegetables,77
5284,23618,29/09/23,Meat Products,77
5285,23618,30/08/23,Alcoholic Beverages,77
5286,23618,02/02/22,Meat Products,77
5287,23618,30/10/22,Fruits,77
5288,23618,17/07/23,Vegetables,77
5289,23618,29/09/23,Meat Products,77
5290,23618,30/08/23,Dairy Products,77
5291,23618,02/02/22,Snacks/Sweets,77
5292,23618,30/10/22,Pet-Care Products,77
5293,23618,29/09/23,Dairy Products,77
5294,23618,30/08/23,Vegetables,77
5295,20895,21/08/23,Snacks/Sweets,22
5296,20895,28/02/23,Meat Products,22
5297,20895,21/08/23,Meat Products,22
5298,20895,28/02/23,Non-Alcoholic Beverages,22
5299,20895,28/02/23,Non-Alcoholic Beverages,22
5300,36442,11/02/23,Meat Products,30
5301,36442,16/06/23,Meat Products,30
5302,36442,10/10/23,Meat Products,30
5303,36442,13/09/23,Meat Products,30
5304,36442,06/09/23,Fruits,30
5305,36442,12/11/22,Pastries,30
5306,36442,13/09/23,Dairy Products,30
5307,36442,11/02/23,Dairy Products,30
5308,36442,16/06/23,Dairy Products,30
5309,36442,10/10/23,Alcoholic Beverages,30
5310,36442,13/09/23,Snacks/Sweets,30
5311,36442,06/09/23,Dairy Products,30
5312,36442,12/11/22,Miscellaneous,30
5313,36442,13/09/23,Dairy Products,30
5314,14175,28/12/23,Pastries,60
5315,14175,17/11/23,Vegetables,60
5316,14175,17/11/23,Meat Products,60
5317,14175,26/09/22,Alcoholic Beverages,60
5318,14175,27/07/22,Pastries,60
5319,14175,10/12/22,Snacks/Sweets,60
5320,14175,28/12/23,Fruits,60
5321,14175,17/11/23,Non-Alcoholic Beverages,60
5322,14175,17/11/23,Dairy Products,60
5323,14175,26/09/22,Vegetables,60
5324,14175,27/07/22,Non-Alcoholic Beverages,60
5325,14175,10/12/22,Snacks/Sweets,60
5326,14175,17/11/23,Dairy Products,60
5327,14175,26/09/22,Dairy Products,60
5328,20517,04/01/23,Meat Products,30
5329,20517,02/08/23,Pastries,30
5330,20517,28/08/23,Pastries,30
5331,20517,02/08/23,Foods,30
5332,20517,04/01/23,Meat Products,30
5333,20517,02/08/23,Vegetables,30
5334,20517,28/08/23,Pastries,30
5335,20517,02/08/23,Pastries,30
5336,31927,26/07/23,Non-Alcoholic Beverages,56
5337,31927,28/12/23,Meat Products,56
5338,31927,29/08/23,Non-Alcoholic Beverages,56
5339,31927,03/12/22,Dairy Products,56
5340,31927,28/09/22,Fruits,56
5341,31927,26/07/23,Snacks/Sweets,56
5342,31927,28/12/23,Alcoholic Beverages,56
5343,31927,29/08/23,Dairy Products,56
5344,31927,03/12/22,Non-Alcoholic Beverages,56
5345,31927,28/09/22,Snacks/Sweets,56
5346,39473,27/06/23,Non-Alcoholic Beverages,41
5347,39473,06/06/23,Dairy Products,41
5348,39473,16/03/23,Meat Products,41
5349,39473,04/03/23,Meat Products,41
5350,39473,04/03/23,Non-Alcoholic Beverages,41
5351,39473,06/02/22,Dairy Products,41
5352,39473,19/10/22,Vegetables,41
5353,39473,27/06/23,Dairy Products,41
5354,39473,06/06/23,Snacks/Sweets,41
5355,39473,16/03/23,Dairy Products,41
5356,39473,04/03/23,Dairy Products,41
5357,39473,04/03/23,Cooking Ingredients,41
5358,39473,06/02/22,Alcoholic Beverages,41
5359,39473,19/10/22,Cooking Ingredients,41
5360,39473,04/03/23,Non-Alcoholic Beverages,41
5361,39473,04/03/23,Snacks/Sweets,41
5362,22477,16/05/23,Pastries,72
5363,22477,05/09/23,Pastries,72
5364,22477,31/01/23,Alcoholic Beverages,72
5365,22477,07/06/22,Meat Products,72
5366,22477,05/06/22,Dairy Products,72
5367,22477,16/05/23,Dairy Products,72
5368,22477,05/09/23,Vegetables,72
5369,22477,31/01/23,Pastries,72
5370,22477,07/06/22,Dairy Products,72
5371,22477,05/06/22,Household and Cleaning Products,72
5372,22477,25/07/22,Dairy Products,72
5373,22477,31/01/23,Alcoholic Beverages,72
5374,22477,25/07/22,Snacks/Sweets,72
5375,24206,03/06/23,Non-Alcoholic Beverages,72
5376,24206,14/03/23,Meat Products,72
5377,24206,30/05/23,Meat Products,72
5378,24206,04/08/22,Miscellaneous,72
5379,24206,07/04/22,Vegetables,72
5380,24206,15/04/22,Alcoholic Beverages,72
5381,24206,03/06/23,Meat Products,72
5382,24206,14/03/23,Dairy Products,72
5383,24206,30/05/23,Snacks/Sweets,72
5384,24206,04/08/22,Non-Alcoholic Beverages,72
5385,24206,07/04/22,Foods,72
5386,24206,15/04/22,Foods,72
5387,24206,14/03/23,Non-Alcoholic Beverages,72
5388,24206,07/04/22,Household and Cleaning Products,72
5389,25046,30/10/23,Meat Products,47
5390,25046,12/11/23,Fruits,47
5391,25046,08/06/22,Alcoholic Beverages,47
5392,25046,30/10/23,Vegetables,47
5393,25046,12/11/23,Fruits,47
5394,25046,08/06/22,Meat Products,47
5395,25046,12/11/23,Dairy Products,47
5396,25046,08/06/22,Non-Alcoholic Beverages,47
5397,16835,19/04/23,Meat Products,43
5398,16835,01/12/23,Meat Products,43
5399,16835,03/02/22,Fruits,43
5400,16835,25/04/22,Vegetables,43
5401,16835,24/05/22,Vegetables,43
5402,16835,13/07/22,Meat Products,43
5403,16835,23/08/22,Snacks/Sweets,43
5404,16835,16/05/22,Snacks/Sweets,43
5405,16835,01/12/23,Vegetables,43
5406,16835,19/04/23,Vegetables,43
5407,16835,01/12/23,Cooking Ingredients,43
5408,16835,03/02/22,Snacks/Sweets,43
5409,16835,25/04/22,Snacks/Sweets,43
5410,16835,24/05/22,Vegetables,43
5411,16835,13/07/22,Snacks/Sweets,43
5412,16835,23/08/22,Pastries,43
5413,16835,16/05/22,Alcoholic Beverages,43
5414,16835,01/12/23,Foods,43
5415,16835,09/04/22,Pastries,43
5416,16835,23/08/22,Dairy Products,43
5417,16835,03/02/22,Pastries,43
5418,16835,23/08/22,Non-Alcoholic Beverages,43
5419,16835,09/04/22,Pastries,43
5420,35427,23/10/23,Dairy Products,49
5421,35427,24/04/23,Fruits,49
5422,35427,05/06/23,Meat Products,49
5423,35427,20/10/22,Snacks/Sweets,49
5424,35427,23/10/23,Dairy Products,49
5425,35427,24/04/23,Pastries,49
5426,35427,05/06/23,Snacks/Sweets,49
5427,35427,20/10/22,Snacks/Sweets,49
5428,35427,20/10/22,Non-Alcoholic Beverages,49
5429,31759,15/04/23,Meat Products,52
5430,31759,13/03/22,Vegetables,52
5431,31759,15/04/23,Dairy Products,52
5432,31759,13/03/22,Snacks/Sweets,52
5433,28252,10/08/23,Fruits,40
5434,28252,10/08/23,Pastries,40
5435,19684,19/09/23,Meat Products,23
5436,19684,22/02/23,Meat Products,23
5437,19684,14/02/23,Dairy Products,23
5438,19684,19/09/23,Meat Products,23
5439,19684,22/02/23,Alcoholic Beverages,23
5440,19684,14/02/23,Pastries,23
5441,17332,01/02/23,Non-Alcoholic Beverages,59
5442,17332,08/12/22,Vegetables,59
5443,17332,01/02/23,Dairy Products,59
5444,17332,08/12/22,Dairy Products,59
5445,17332,08/12/22,Non-Alcoholic Beverages,59
5446,34293,25/03/23,Fruits,38
5447,34293,20/06/23,Meat Products,38
5448,34293,21/10/23,Alcoholic Beverages,38
5449,34293,21/09/23,Meat Products,38
5450,34293,21/10/23,Meat Products,38
5451,34293,23/01/22,Cooking Ingredients,38
5452,34293,14/05/22,Dairy Products,38
5453,34293,15/02/22,Vegetables,38
5454,34293,21/09/23,Dairy Products,38
5455,34293,25/03/23,Vegetables,38
5456,34293,20/06/23,Pastries,38
5457,34293,21/10/23,Dairy Products,38
5458,34293,21/09/23,Dairy Products,38
5459,34293,21/10/23,Vegetables,38
5460,34293,23/01/22,Vegetables,38
5461,34293,14/05/22,Snacks/Sweets,38
5462,34293,15/02/22,Snacks/Sweets,38
5463,34293,21/09/23,Alcoholic Beverages,38
5464,34293,14/05/22,Dairy Products,38
5465,34293,15/02/22,Pastries,38
5466,34293,21/10/23,Snacks/Sweets,38
5467,34293,21/10/23,Cooking Ingredients,38
5468,34293,15/02/22,Pastries,38
5469,14525,15/06/23,Vegetables,62
5470,14525,29/10/23,Vegetables,62
5471,14525,03/01/23,Fruits,62
5472,14525,03/11/23,Fruits,62
5473,14525,28/09/22,Fruits,62
5474,14525,04/06/22,Pastries,62
5475,14525,15/07/22,Vegetables,62
5476,14525,25/05/22,Non-Alcoholic Beverages,62
5477,14525,02/05/22,Fruits,62
5478,14525,15/06/23,Fruits,62
5479,14525,29/10/23,Meat Products,62
5480,14525,03/01/23,Dairy Products,62
5481,14525,03/11/23,Dairy Products,62
5482,14525,28/09/22,Vegetables,62
5483,14525,04/06/22,Non-Alcoholic Beverages,62
5484,14525,15/07/22,Dairy Products,62
5485,14525,25/05/22,Household and Cleaning Products,62
5486,14525,02/05/22,Vegetables,62
5487,14525,03/01/23,Pastries,62
5488,23744,21/12/23,Dairy Products,55
5489,23744,28/08/23,Meat Products,55
5490,23744,28/08/23,Foods,55
5491,23744,07/05/22,Meat Products,55
5492,23744,06/06/22,Vegetables,55
5493,23744,01/10/22,Snacks/Sweets,55
5494,23744,05/02/22,Miscellaneous,55
5495,23744,21/12/23,Alcoholic Beverages,55
5496,23744,28/08/23,Dairy Products,55
5497,23744,28/08/23,Foods,55
5498,23744,07/05/22,Dairy Products,55
5499,23744,06/06/22,Dairy Products,55
5500,23744,01/10/22,Household and Cleaning Products,55
5501,23744,05/02/22,Pastries,55
5502,23744,01/10/22,Cooking Ingredients,55
5503,18795,15/02/23,Foods,79
5504,18795,08/08/23,Fruits,79
5505,18795,14/10/23,Dairy Products,79
5506,18795,21/03/22,Vegetables,79
5507,18795,23/10/22,Fruits,79
5508,18795,15/02/23,Fruits,79
5509,18795,08/08/23,Non-Alcoholic Beverages,79
5510,18795,14/10/23,Dairy Products,79
5511,18795,21/03/22,Dairy Products,79
5512,18795,23/10/22,Dairy Products,79
5513,29295,24/06/23,Non-Alcoholic Beverages,73
5514,29295,27/08/23,Alcoholic Beverages,73
5515,29295,27/08/23,Foods,73
5516,29295,21/05/22,Pastries,73
5517,29295,29/10/22,Meat Products,73
5518,29295,14/01/22,Household and Cleaning Products,73
5519,29295,25/12/22,Non-Alcoholic Beverages,73
5520,29295,28/12/22,Household and Cleaning Products,73
5521,29295,24/06/23,Vegetables,73
5522,29295,27/08/23,Meat Products,73
5523,29295,27/08/23,Alcoholic Beverages,73
5524,29295,21/05/22,Vegetables,73
5525,29295,29/10/22,Non-Alcoholic Beverages,73
5526,29295,14/01/22,Vegetables,73
5527,29295,25/12/22,Vegetables,73
5528,29295,28/12/22,Snacks/Sweets,73
5529,29295,04/10/22,Dairy Products,73
5530,29295,25/12/22,Dairy Products,73
5531,29295,27/08/23,Non-Alcoholic Beverages,73
5532,29295,25/12/22,Pastries,73
5533,29295,04/10/22,Dairy Products,73
5534,29295,14/01/22,Non-Alcoholic Beverages,73
5535,29022,26/11/23,Alcoholic Beverages,76
5536,29022,08/08/23,Fruits,76
5537,29022,08/08/23,Fruits,76
5538,29022,06/12/22,Non-Alcoholic Beverages,76
5539,29022,08/08/23,Vegetables,76
5540,29022,26/11/23,Non-Alcoholic Beverages,76
5541,29022,08/08/23,Snacks/Sweets,76
5542,29022,08/08/23,Snacks/Sweets,76
5543,29022,06/12/22,Alcoholic Beverages,76
5544,29022,08/08/23,Household and Cleaning Products,76
5545,29022,24/04/22,Dairy Products,76
5546,29022,08/08/23,Miscellaneous,76
5547,29022,08/08/23,Foods,76
5548,29022,24/04/22,Alcoholic Beverages,76
5549,29022,06/12/22,Meat Products,76
5550,13867,12/02/23,Meat Products,47
5551,13867,22/05/23,Fruits,47
5552,13867,16/10/23,Dairy Products,47
5553,13867,12/02/23,Snacks/Sweets,47
5554,13867,22/05/23,Non-Alcoholic Beverages,47
5555,13867,16/10/23,Vegetables,47
5556,14805,30/03/23,Dairy Products,22
5557,14805,17/08/23,Pastries,22
5558,14805,04/09/22,Non-Alcoholic Beverages,22
5559,14805,09/05/22,Fruits,22
5560,14805,21/11/22,Vegetables,22
5561,14805,04/08/22,Dairy Products,22
5562,14805,30/03/23,Fruits,22
5563,14805,17/08/23,Vegetables,22
5564,14805,04/09/22,Dairy Products,22
5565,14805,09/05/22,Vegetables,22
5566,14805,21/11/22,Foods,22
5567,14805,04/08/22,Cooking Ingredients,22
5568,14805,21/11/22,Dairy Products,22
5569,14805,04/08/22,Non-Alcoholic Beverages,22
5570,27951,23/02/23,Meat Products,49
5571,27951,22/03/23,Meat Products,49
5572,27951,17/02/23,Dairy Products,49
5573,27951,27/05/23,Fruits,49
5574,27951,09/04/23,Alcoholic Beverages,49
5575,27951,28/06/23,Meat Products,49
5576,27951,27/05/23,Dairy Products,49
5577,27951,23/02/23,Meat Products,49
5578,27951,22/03/23,Cooking Ingredients,49
5579,27951,17/02/23,Alcoholic Beverages,49
5580,27951,27/05/23,Vegetables,49
5581,27951,09/04/23,Dairy Products,49
5582,27951,28/06/23,Fruits,49
5583,27951,27/05/23,Cooking Ingredients,49
5584,27951,28/06/23,Dairy Products,49
5585,27951,17/01/22,Pastries,49
5586,27951,09/04/23,Alcoholic Beverages,49
5587,27951,17/01/22,Pastries,49
5588,37975,02/12/23,Meat Products,53
5589,37975,09/11/23,Fruits,53
5590,37975,23/10/23,Meat Products,53
5591,37975,21/07/23,Alcoholic Beverages,53
5592,37975,21/07/23,Household and Cleaning Products,53
5593,37975,06/11/23,Fruits,53
5594,37975,09/11/23,Meat Products,53
5595,37975,09/11/23,Alcoholic Beverages,53
5596,37975,09/11/23,Vegetables,53
5597,37975,23/10/23,Meat Products,53
5598,37975,07/07/22,Dairy Products,53
5599,37975,21/07/23,Meat Products,53
5600,37975,02/12/23,Pastries,53
5601,37975,09/11/23,Fruits,53
5602,37975,23/10/23,Pastries,53
5603,37975,21/07/23,Dairy Products,53
5604,37975,21/07/23,Alcoholic Beverages,53
5605,37975,06/11/23,Pastries,53
5606,37975,09/11/23,Vegetables,53
5607,37975,09/11/23,Dairy Products,53
5608,37975,09/11/23,Dairy Products,53
5609,37975,23/10/23,Fruits,53
5610,37975,07/07/22,Vegetables,53
5611,37975,21/07/23,Pastries,53
5612,37975,09/11/23,Vegetables,53
5613,37975,21/07/23,Snacks/Sweets,53
5614,17633,05/12/23,Vegetables,35
5615,17633,14/06/23,Fruits,35
5616,17633,07/08/23,Vegetables,35
5617,17633,24/02/22,Fruits,35
5618,17633,20/02/22,Alcoholic Beverages,35
5619,17633,11/09/22,Snacks/Sweets,35
5620,17633,19/05/22,Fruits,35
5621,17633,05/12/23,Dairy Products,35
5622,17633,14/06/23,Dairy Products,35
5623,17633,07/08/23,Fruits,35
5624,17633,24/02/22,Cooking Ingredients,35
5625,17633,20/02/22,Foods,35
5626,17633,11/09/22,Alcoholic Beverages,35
5627,17633,19/05/22,Snacks/Sweets,35
5628,17633,07/08/23,Foods,35
5629,17633,24/02/22,Dairy Products,35
5630,17934,02/11/23,Meat Products,44
5631,17934,18/01/23,Foods,44
5632,17934,01/03/23,Fruits,44
5633,17934,07/12/22,Meat Products,44
5634,17934,12/01/22,Non-Alcoholic Beverages,44
5635,17934,18/01/23,Meat Products,44
5636,17934,02/11/23,Snacks/Sweets,44
5637,17934,18/01/23,Snacks/Sweets,44
5638,17934,01/03/23,Pastries,44
5639,17934,07/12/22,Pastries,44
5640,17934,12/01/22,Non-Alcoholic Beverages,44
5641,17934,18/01/23,Foods,44
5642,35756,24/11/23,Dairy Products,18
5643,35756,19/03/23,Meat Products,18
5644,35756,24/05/22,Dairy Products,18
5645,35756,09/08/22,Vegetables,18
5646,35756,04/04/22,Pastries,18
5647,35756,24/11/23,Non-Alcoholic Beverages,18
5648,35756,19/03/23,Alcoholic Beverages,18
5649,35756,24/05/22,Alcoholic Beverages,18
5650,35756,09/08/22,Non-Alcoholic Beverages,18
5651,35756,04/04/22,Snacks/Sweets,18
5652,35756,30/03/22,Vegetables,18
5653,35756,09/08/22,Foods,18
5654,35756,09/08/22,Non-Alcoholic Beverages,18
5655,35756,04/04/22,Household and Cleaning Products,18
5656,35756,30/03/22,Snacks/Sweets,18
5657,22351,24/01/23,Meat Products,30
5658,22351,21/01/23,Vegetables,30
5659,22351,24/11/22,Dairy Products,30
5660,22351,02/03/22,Snacks/Sweets,30
5661,22351,30/01/22,Household and Cleaning Products,30
5662,22351,24/01/23,Meat Products,30
5663,22351,21/01/23,Household and Cleaning Products,30
5664,22351,24/11/22,Dairy Products,30
5665,22351,02/03/22,Miscellaneous,30
5666,22351,30/01/22,Vegetables,30
5667,22351,30/01/22,Cooking Ingredients,30
5668,22351,30/01/22,Household and Cleaning Products,30
5669,35238,01/11/23,Vegetables,37
5670,35238,29/09/23,Meat Products,37
5671,35238,29/12/23,Alcoholic Beverages,37
5672,35238,01/11/23,Dairy Products,37
5673,35238,29/09/23,Meat Products,37
5674,35238,29/12/23,Vegetables,37
5675,29267,23/05/23,Non-Alcoholic Beverages,78
5676,29267,23/02/23,Meat Products,78
5677,29267,23/02/23,Meat Products,78
5678,29267,29/07/22,Dairy Products,78
5679,29267,23/05/23,Dairy Products,78
5680,29267,23/02/23,Fruits,78
5681,29267,23/02/23,Dairy Products,78
5682,29267,29/07/22,Pastries,78
5683,22162,07/06/23,Vegetables,36
5684,22162,20/06/23,Pastries,36
5685,22162,07/06/23,Vegetables,36
5686,22162,20/06/23,Dairy Products,36
5687,22162,20/06/23,Cooking Ingredients,36
5688,33502,03/12/23,Meat Products,61
5689,33502,26/03/23,Meat Products,61
5690,33502,08/06/22,Meat Products,61
5691,33502,31/07/22,Alcoholic Beverages,61
5692,33502,14/03/22,Fruits,61
5693,33502,03/12/23,Meat Products,61
5694,33502,26/03/23,Snacks/Sweets,61
5695,33502,08/06/22,Dairy Products,61
5696,33502,31/07/22,Pastries,61
5697,33502,14/03/22,Foods,61
5698,33502,14/03/22,Non-Alcoholic Beverages,61
5699,19166,27/09/23,Household and Cleaning Products,32
5700,19166,07/08/23,Alcoholic Beverages,32
5701,19166,13/06/23,Alcoholic Beverages,32
5702,19166,16/12/22,Fruits,32
5703,19166,27/09/23,Dairy Products,32
5704,19166,07/08/23,Vegetables,32
5705,19166,13/06/23,Meat Products,32
5706,19166,16/12/22,Dairy Products,32
5707,19166,16/12/22,Pastries,32
5708,27013,26/04/23,Dairy Products,26
5709,27013,11/10/23,Fruits,26
5710,27013,27/03/23,Alcoholic Beverages,26
5711,27013,12/05/22,Dairy Products,26
5712,27013,26/04/23,Dairy Products,26
5713,27013,11/10/23,Meat Products,26
5714,27013,27/03/23,Vegetables,26
5715,27013,12/05/22,Pastries,26
5716,27013,12/05/22,Vegetables,26
5717,27013,03/12/22,Alcoholic Beverages,26
5718,27013,03/12/22,Alcoholic Beverages,26
5719,32564,31/01/23,Snacks/Sweets,23
5720,32564,17/12/22,Fruits,23
5721,32564,31/01/22,Miscellaneous,23
5722,32564,22/01/22,Fruits,23
5723,32564,31/01/23,Fruits,23
5724,32564,17/12/22,Dairy Products,23
5725,32564,31/01/22,Fruits,23
5726,32564,22/01/22,Vegetables,23
5727,36183,05/11/23,Pastries,28
5728,36183,15/03/23,Meat Products,28
5729,36183,25/06/23,Foods,28
5730,36183,05/11/23,Fruits,28
5731,36183,15/03/23,Vegetables,28
5732,36183,25/06/23,Alcoholic Beverages,28
5733,36183,28/05/22,Pastries,28
5734,36183,15/03/23,Pastries,28
5735,36183,28/05/22,Alcoholic Beverages,28
5736,16758,18/03/23,Meat Products,47
5737,16758,18/03/23,Alcoholic Beverages,47
5738,32382,18/03/23,Meat Products,55
5739,32382,22/12/23,Miscellaneous,55
5740,32382,16/07/23,Meat Products,55
5741,32382,12/02/23,Dairy Products,55
5742,32382,22/12/23,Vegetables,55
5743,32382,16/07/23,Fruits,55
5744,32382,12/02/23,Pastries,55
5745,32382,01/10/22,Pastries,55
5746,32382,18/03/23,Alcoholic Beverages,55
5747,32382,22/12/23,Alcoholic Beverages,55
5748,32382,16/07/23,Snacks/Sweets,55
5749,32382,12/02/23,Vegetables,55
5750,32382,22/12/23,Non-Alcoholic Beverages,55
5751,32382,16/07/23,Pastries,55
5752,32382,12/02/23,Alcoholic Beverages,55
5753,32382,01/10/22,Vegetables,55
5754,32382,22/12/23,Pastries,55
5755,32382,16/07/23,Snacks/Sweets,55
5756,32382,12/02/23,Non-Alcoholic Beverages,55
5757,33656,01/08/23,Meat Products,78
5758,33656,24/05/22,Miscellaneous,78
5759,33656,12/08/22,Alcoholic Beverages,78
5760,33656,01/08/23,Vegetables,78
5761,33656,24/05/22,Household and Cleaning Products,78
5762,33656,12/08/22,Pastries,78
5763,33656,12/08/22,Personal Care Products,78
5764,33656,12/08/22,Snacks/Sweets,78
5765,27489,14/10/23,Alcoholic Beverages,23
5766,27489,14/10/23,Dairy Products,23
5767,36267,30/03/23,Non-Alcoholic Beverages,66
5768,36267,09/12/23,Non-Alcoholic Beverages,66
5769,36267,30/01/22,Dairy Products,66
5770,36267,30/03/23,Pastries,66
5771,36267,09/12/23,Dairy Products,66
5772,36267,30/01/22,Pastries,66
5773,36267,09/12/23,Fruits,66
5774,35399,24/12/23,Meat Products,80
5775,35399,24/12/23,Vegetables,80
5776,41545,24/10/23,Snacks/Sweets,35
5777,41545,20/02/23,Snacks/Sweets,35
5778,41545,24/11/23,Pastries,35
5779,41545,24/11/23,Alcoholic Beverages,35
5780,41545,24/10/23,Alcoholic Beverages,35
5781,41545,20/02/23,Fruits,35
5782,41545,24/11/23,Non-Alcoholic Beverages,35
5783,41545,24/11/23,Household and Cleaning Products,35
5784,41545,24/11/23,Pastries,35
5785,41545,24/11/23,Non-Alcoholic Beverages,35
5786,37996,04/03/23,Vegetables,39
5787,37996,19/11/23,Household and Cleaning Products,39
5788,37996,24/05/22,Dairy Products,39
5789,37996,04/03/23,Vegetables,39
5790,37996,19/11/23,Dairy Products,39
5791,37996,24/05/22,Non-Alcoholic Beverages,39
5792,37996,24/05/22,Vegetables,39
5793,37996,24/05/22,Pastries,39
5794,35329,12/05/23,Meat Products,45
5795,35329,21/07/23,Non-Alcoholic Beverages,45
5796,35329,27/09/23,Meat Products,45
5797,35329,21/07/23,Vegetables,45
5798,35329,13/09/22,Snacks/Sweets,45
5799,35329,27/08/22,Snacks/Sweets,45
5800,35329,12/05/23,Snacks/Sweets,45
5801,35329,21/07/23,Pastries,45
5802,35329,27/09/23,Dairy Products,45
5803,35329,21/07/23,Dairy Products,45
5804,35329,13/09/22,Snacks/Sweets,45
5805,35329,27/08/22,Foods,45
5806,35329,27/09/23,Dairy Products,45
5807,35329,21/07/23,Non-Alcoholic Beverages,45
5808,30961,05/06/23,Alcoholic Beverages,68
5809,30961,10/10/23,Meat Products,68
5810,30961,15/05/23,Fruits,68
5811,30961,21/11/23,Dairy Products,68
5812,30961,05/08/23,Alcoholic Beverages,68
5813,30961,22/09/23,Dairy Products,68
5814,30961,25/12/22,Meat Products,68
5815,30961,06/08/22,Fruits,68
5816,30961,19/11/22,Dairy Products,68
5817,30961,04/07/22,Miscellaneous,68
5818,30961,21/11/23,Dairy Products,68
5819,30961,05/06/23,Snacks/Sweets,68
5820,30961,10/10/23,Vegetables,68
5821,30961,15/05/23,Pastries,68
5822,30961,21/11/23,Pastries,68
5823,30961,05/08/23,Pastries,68
5824,30961,22/09/23,Snacks/Sweets,68
5825,30961,25/12/22,Household and Cleaning Products,68
5826,30961,06/08/22,Vegetables,68
5827,30961,19/11/22,Pastries,68
5828,30961,04/07/22,Foods,68
5829,30961,21/11/23,Alcoholic Beverages,68
5830,30961,25/12/22,Vegetables,68
5831,15246,31/08/23,Pastries,26
5832,15246,02/07/23,Snacks/Sweets,26
5833,15246,24/01/23,Dairy Products,26
5834,15246,25/07/23,Miscellaneous,26
5835,15246,22/03/23,Meat Products,26
5836,15246,18/04/22,Meat Products,26
5837,15246,25/07/23,Dairy Products,26
5838,15246,31/08/23,Fruits,26
5839,15246,02/07/23,Dairy Products,26
5840,15246,24/01/23,Dairy Products,26
5841,15246,25/07/23,Alcoholic Beverages,26
5842,15246,22/03/23,Dairy Products,26
5843,15246,18/04/22,Non-Alcoholic Beverages,26
5844,15246,25/07/23,Non-Alcoholic Beverages,26
5845,15246,02/08/22,Foods,26
5846,15246,02/08/22,Pastries,26
5847,40446,19/12/23,Dairy Products,58
5848,40446,03/06/23,Pastries,58
5849,40446,03/06/22,Meat Products,58
5850,40446,10/03/22,Vegetables,58
5851,40446,19/12/23,Household and Cleaning Products,58
5852,40446,03/06/23,Vegetables,58
5853,40446,03/06/22,Vegetables,58
5854,40446,10/03/22,Snacks/Sweets,58
5855,39809,07/05/23,Pastries,21
5856,39809,15/12/23,Non-Alcoholic Beverages,21
5857,39809,24/03/23,Meat Products,21
5858,39809,23/03/23,Meat Products,21
5859,39809,19/04/22,Vegetables,21
5860,39809,07/05/23,Non-Alcoholic Beverages,21
5861,39809,15/12/23,Non-Alcoholic Beverages,21
5862,39809,24/03/23,Vegetables,21
5863,39809,23/03/23,Miscellaneous,21
5864,39809,19/04/22,Dairy Products,21
5865,39809,23/03/23,Household and Cleaning Products,21
5866,39809,24/03/23,Dairy Products,21
5867,37555,06/06/23,Alcoholic Beverages,59
5868,37555,18/05/23,Fruits,59
5869,37555,01/12/22,Fruits,59
5870,37555,30/10/22,Non-Alcoholic Beverages,59
5871,37555,05/01/22,Fruits,59
5872,37555,24/04/22,Dairy Products,59
5873,37555,06/06/23,Dairy Products,59
5874,37555,18/05/23,Dairy Products,59
5875,37555,01/12/22,Fruits,59
5876,37555,30/10/22,Dairy Products,59
5877,37555,05/01/22,Pastries,59
5878,37555,24/04/22,Snacks/Sweets,59
5879,37555,04/08/22,Cooking Ingredients,59
5880,37555,05/01/22,Foods,59
5881,37555,04/08/22,Snacks/Sweets,59
5882,31570,11/12/23,Pet-Care Products,27
5883,31570,21/10/23,Meat Products,27
5884,31570,17/06/23,Pastries,27
5885,31570,07/07/23,Non-Alcoholic Beverages,27
5886,31570,21/10/23,Fruits,27
5887,31570,31/10/22,Pastries,27
5888,31570,03/02/22,Household and Cleaning Products,27
5889,31570,11/12/23,Meat Products,27
5890,31570,21/10/23,Fruits,27
5891,31570,17/06/23,Household and Cleaning Products,27
5892,31570,07/07/23,Cooking Ingredients,27
5893,31570,21/10/23,Dairy Products,27
5894,31570,31/10/22,Vegetables,27
5895,31570,03/02/22,Dairy Products,27
5896,26537,08/06/23,Fruits,74
5897,26537,08/06/23,Snacks/Sweets,74
5898,32039,26/05/23,Meat Products,38
5899,32039,06/06/23,Fruits,38
5900,32039,26/05/23,Fruits,38
5901,32039,06/06/23,Fruits,38
5902,25634,07/05/23,Alcoholic Beverages,24
5903,25634,03/11/23,Meat Products,24
5904,25634,31/01/23,Meat Products,24
5905,25634,03/11/23,Meat Products,24
5906,25634,27/10/22,Fruits,24
5907,25634,07/05/23,Fruits,24
5908,25634,03/11/23,Dairy Products,24
